NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
MALE SEX DIFFERENTIATION%GOBP%GO:0046661	MALE SEX DIFFERENTIATION%GOBP%GO:0046661		22	-0.29627416	-0.8227661	0.75384617	0.90245265	1.0	290	tags=9%, list=2%, signal=9%	
SIGNAL TRANSDUCTION IN RESPONSE TO DNA DAMAGE%GOBP%GO:0042770	SIGNAL TRANSDUCTION IN RESPONSE TO DNA DAMAGE%GOBP%GO:0042770		113	-0.21371736	-0.82262737	0.9098712	0.90209454	1.0	1573	tags=14%, list=12%, signal=16%	
DEVELOPMENT OF PRIMARY SEXUAL CHARACTERISTICS%GOBP%GO:0045137	DEVELOPMENT OF PRIMARY SEXUAL CHARACTERISTICS%GOBP%GO:0045137		39	-0.25977027	-0.820872	0.8068536	0.90484744	1.0	1228	tags=13%, list=9%, signal=14%	
DETERMINATION OF LEFT/RIGHT SYMMETRY%GOBP%GO:0007368	DETERMINATION OF LEFT/RIGHT SYMMETRY%GOBP%GO:0007368		34	-0.26245037	-0.81932944	0.7791045	0.9071416	1.0	1927	tags=21%, list=14%, signal=24%	
MEIOSIS I CELL CYCLE PROCESS%GOBP%GO:0061982	MEIOSIS I CELL CYCLE PROCESS%GOBP%GO:0061982		52	-0.24889095	-0.8191689	0.8191126	0.9068348	1.0	1442	tags=13%, list=11%, signal=15%	
PURINE NUCLEOTIDES <I>DE NOVO< I> BIOSYNTHESIS%BIOCYC%PWY-841	PURINE NUCLEOTIDES <I>DE NOVO< I> BIOSYNTHESIS%BIOCYC%PWY-841		23	-0.29093134	-0.8176818	0.7568306	0.9089889	1.0	1975	tags=26%, list=15%, signal=31%	
MRNA CATABOLIC PROCESS%GOBP%GO:0006402	MRNA CATABOLIC PROCESS%GOBP%GO:0006402		104	-0.2175468	-0.8175565	0.90384614	0.90861714	1.0	1608	tags=15%, list=12%, signal=17%	
REGULATION OF EMBRYONIC DEVELOPMENT%GOBP%GO:0045995	REGULATION OF EMBRYONIC DEVELOPMENT%GOBP%GO:0045995		48	-0.24280189	-0.81700736	0.840678	0.90903276	1.0	2758	tags=31%, list=20%, signal=39%	
AMPLIFICATION OF SIGNAL FROM UNATTACHED KINETOCHORES VIA A MAD2 INHIBITORY SIGNAL%REACTOME DATABASE ID RELEASE 65%141444	AMPLIFICATION OF SIGNAL FROM UNATTACHED KINETOCHORES VIA A MAD2 INHIBITORY SIGNAL%REACTOME DATABASE ID RELEASE 65%141444		86	-0.22789706	-0.8162445	0.90082645	0.9098847	1.0	3501	tags=34%, list=26%, signal=45%	
SPINDLE ASSEMBLY%GOBP%GO:0051225	SPINDLE ASSEMBLY%GOBP%GO:0051225		76	-0.23219238	-0.8160703	0.8927203	0.9095691	1.0	3030	tags=33%, list=23%, signal=42%	
POSITIVE REGULATION OF LIPID STORAGE%GOBP%GO:0010884	POSITIVE REGULATION OF LIPID STORAGE%GOBP%GO:0010884		15	-0.32230175	-0.8151727	0.71907216	0.9106073	1.0	1069	tags=13%, list=8%, signal=14%	
NEGATIVE REGULATION OF CELL GROWTH%GOBP%GO:0030308	NEGATIVE REGULATION OF CELL GROWTH%GOBP%GO:0030308		97	-0.2208896	-0.8148252	0.9026549	0.91062254	1.0	883	tags=9%, list=7%, signal=10%	
CORTICOTROPIN RELEASING HORMONE SIGNALING PATHWAY%WIKIPATHWAYS_20240210%WP2355%HOMO SAPIENS	CORTICOTROPIN RELEASING HORMONE SIGNALING PATHWAY%WIKIPATHWAYS_20240210%WP2355%HOMO SAPIENS		52	-0.24736065	-0.81291765	0.79288024	0.91356856	1.0	2632	tags=31%, list=20%, signal=38%	
REGULATION OF MITOPHAGY%GOBP%GO:1901524	REGULATION OF MITOPHAGY%GOBP%GO:1901524		23	-0.2952629	-0.8123097	0.7619048	0.91407114	1.0	1782	tags=22%, list=13%, signal=25%	
RESPONSE TO UV%GOBP%GO:0009411	RESPONSE TO UV%GOBP%GO:0009411		111	-0.21756645	-0.81140405	0.94570136	0.9151245	1.0	1885	tags=16%, list=14%, signal=19%	
TRANSCRIPTION OF E2F TARGETS UNDER NEGATIVE CONTROL BY DREAM COMPLEX%REACTOME DATABASE ID RELEASE 65%1362277	TRANSCRIPTION OF E2F TARGETS UNDER NEGATIVE CONTROL BY DREAM COMPLEX%REACTOME DATABASE ID RELEASE 65%1362277		19	-0.29708847	-0.8110982	0.7382353	0.9150513	1.0	1698	tags=21%, list=13%, signal=24%	
MITOTIC DNA DAMAGE CHECKPOINT SIGNALING%GOBP%GO:0044773	MITOTIC DNA DAMAGE CHECKPOINT SIGNALING%GOBP%GO:0044773		64	-0.23071906	-0.8108337	0.8691275	0.9148917	1.0	1767	tags=14%, list=13%, signal=16%	
BIOCARTA_ALK_PATHWAY%MSIGDB_C2%BIOCARTA_ALK_PATHWAY	BIOCARTA_ALK_PATHWAY%MSIGDB_C2%BIOCARTA_ALK_PATHWAY		21	-0.3022852	-0.8104739	0.7704918	0.9149097	1.0	2304	tags=43%, list=17%, signal=52%	
SIGNALING BY FGFR%REACTOME%R-HSA-190236.4	SIGNALING BY FGFR%REACTOME%R-HSA-190236.4		59	-0.23743783	-0.8087552	0.84789646	0.91737473	1.0	1896	tags=20%, list=14%, signal=24%	
PID_P73PATHWAY%MSIGDB_C2%PID_P73PATHWAY	PID_P73PATHWAY%MSIGDB_C2%PID_P73PATHWAY		55	-0.23960163	-0.8084622	0.8561873	0.91730034	1.0	1032	tags=11%, list=8%, signal=12%	
RESPONSE TO CAMP%GOBP%GO:0051591	RESPONSE TO CAMP%GOBP%GO:0051591		26	-0.27998826	-0.8083328	0.7685185	0.9168951	1.0	814	tags=15%, list=6%, signal=16%	
DOWNREGULATION OF ERBB2 SIGNALING%REACTOME%R-HSA-8863795.3	DOWNREGULATION OF ERBB2 SIGNALING%REACTOME%R-HSA-8863795.3		21	-0.29386806	-0.8052902	0.7755102	0.9217326	1.0	2129	tags=33%, list=16%, signal=40%	
CHRONIC HYPERGLYCEMIA IMPAIRMENT OF NEURON FUNCTION%WIKIPATHWAYS_20240210%WP5283%HOMO SAPIENS	CHRONIC HYPERGLYCEMIA IMPAIRMENT OF NEURON FUNCTION%WIKIPATHWAYS_20240210%WP5283%HOMO SAPIENS		21	-0.29327208	-0.8042779	0.76231885	0.9229484	1.0	2444	tags=33%, list=18%, signal=41%	
TRANSCRIPTION OF THE HIV GENOME%REACTOME%R-HSA-167172.4	TRANSCRIPTION OF THE HIV GENOME%REACTOME%R-HSA-167172.4		64	-0.23221831	-0.8036246	0.85714287	0.92349166	1.0	2611	tags=22%, list=19%, signal=27%	
3-PHOSPHOINOSITIDE DEGRADATION%BIOCYC%PWY-6368	3-PHOSPHOINOSITIDE DEGRADATION%BIOCYC%PWY-6368		15	-0.32089728	-0.80312693	0.7551546	0.9237426	1.0	990	tags=20%, list=7%, signal=22%	
REGULATION OF CHROMOSOME SEPARATION%GOBP%GO:1905818	REGULATION OF CHROMOSOME SEPARATION%GOBP%GO:1905818		67	-0.22905698	-0.80240923	0.8921933	0.9243885	1.0	3005	tags=22%, list=22%, signal=29%	
NUCLEAR DIVISION%GOBP%GO:0000280	NUCLEAR DIVISION%GOBP%GO:0000280		194	-0.19742204	-0.80182326	0.9724138	0.9247397	1.0	3028	tags=28%, list=22%, signal=35%	
OXYSTEROLS DERIVED FROM CHOLESTEROL%WIKIPATHWAYS_20240210%WP4545%HOMO SAPIENS	OXYSTEROLS DERIVED FROM CHOLESTEROL%WIKIPATHWAYS_20240210%WP4545%HOMO SAPIENS		21	-0.28164434	-0.8016466	0.75706214	0.92443275	1.0	2201	tags=19%, list=16%, signal=23%	
P73 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%P73 TRANSCRIPTION FACTOR NETWORK	P73 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%P73 TRANSCRIPTION FACTOR NETWORK		66	-0.23175082	-0.8011784	0.8727273	0.92464614	1.0	1943	tags=18%, list=14%, signal=21%	
NEGATIVE REGULATION OF LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0051055	NEGATIVE REGULATION OF LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0051055		34	-0.2646781	-0.7995859	0.82163745	0.9267292	1.0	290	tags=9%, list=2%, signal=9%	
REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION%REACTOME%R-HSA-6804756.4	REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION%REACTOME%R-HSA-6804756.4		86	-0.22104605	-0.79873204	0.9203187	0.9276088	1.0	3311	tags=34%, list=25%, signal=44%	
EPHRIN SIGNALING%REACTOME%R-HSA-3928664.4	EPHRIN SIGNALING%REACTOME%R-HSA-3928664.4		16	-0.3043832	-0.7971911	0.7682292	0.9295828	1.0	1383	tags=25%, list=10%, signal=28%	
CALCIUM-ION REGULATED EXOCYTOSIS%GOBP%GO:0017156	CALCIUM-ION REGULATED EXOCYTOSIS%GOBP%GO:0017156		16	-0.30096054	-0.79712963	0.7421875	0.9290628	1.0	58	tags=6%, list=0%, signal=6%	
REGULATION OF VIRAL TRANSCRIPTION%GOBP%GO:0046782	REGULATION OF VIRAL TRANSCRIPTION%GOBP%GO:0046782		17	-0.312304	-0.7960494	0.7542857	0.9302301	1.0	1077	tags=24%, list=8%, signal=26%	
AURORA B SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AURORA B SIGNALING	AURORA B SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AURORA B SIGNALING		36	-0.2541375	-0.79595834	0.8593272	0.92974335	1.0	3005	tags=31%, list=22%, signal=39%	
ALSTROM SYNDROME%WIKIPATHWAYS_20240210%WP5202%HOMO SAPIENS	ALSTROM SYNDROME%WIKIPATHWAYS_20240210%WP5202%HOMO SAPIENS		25	-0.27951133	-0.7959294	0.74643874	0.9291625	1.0	235	tags=8%, list=2%, signal=8%	
PID_ER_NONGENOMIC_PATHWAY%MSIGDB_C2%PID_ER_NONGENOMIC_PATHWAY	PID_ER_NONGENOMIC_PATHWAY%MSIGDB_C2%PID_ER_NONGENOMIC_PATHWAY		28	-0.2741722	-0.79493636	0.81311476	0.93018156	1.0	2533	tags=32%, list=19%, signal=40%	
REGULATORY NCRNA PROCESSING%GOBP%GO:0070918	REGULATORY NCRNA PROCESSING%GOBP%GO:0070918		39	-0.2533745	-0.7946877	0.8429003	0.92996746	1.0	810	tags=10%, list=6%, signal=11%	
REGULATION OF ESTABLISHMENT OR MAINTENANCE OF CELL POLARITY%GOBP%GO:0032878	REGULATION OF ESTABLISHMENT OR MAINTENANCE OF CELL POLARITY%GOBP%GO:0032878		17	-0.31069776	-0.79263437	0.74530834	0.93282914	1.0	2190	tags=29%, list=16%, signal=35%	
DEADENYLATION-DEPENDENT MRNA DECAY%REACTOME DATABASE ID RELEASE 65%429914	DEADENYLATION-DEPENDENT MRNA DECAY%REACTOME DATABASE ID RELEASE 65%429914		50	-0.24150999	-0.79107493	0.8321168	0.93479234	1.0	3178	tags=32%, list=24%, signal=42%	
PROTEIN K11-LINKED UBIQUITINATION%GOBP%GO:0070979	PROTEIN K11-LINKED UBIQUITINATION%GOBP%GO:0070979		30	-0.26293623	-0.790949	0.8258258	0.9343639	1.0	874	tags=10%, list=6%, signal=11%	
TNFR1-INDUCED PROAPOPTOTIC SIGNALING%REACTOME%R-HSA-5357786.6	TNFR1-INDUCED PROAPOPTOTIC SIGNALING%REACTOME%R-HSA-5357786.6		24	-0.2853731	-0.7902521	0.7855153	0.9349364	1.0	646	tags=13%, list=5%, signal=13%	
PROTEIN IMPORT INTO MITOCHONDRIAL MATRIX%GOBP%GO:0030150	PROTEIN IMPORT INTO MITOCHONDRIAL MATRIX%GOBP%GO:0030150		17	-0.3042121	-0.7896587	0.7520436	0.9352274	1.0	1210	tags=12%, list=9%, signal=13%	
LEFT/RIGHT PATTERN FORMATION%GOBP%GO:0060972	LEFT/RIGHT PATTERN FORMATION%GOBP%GO:0060972		35	-0.26113534	-0.78914523	0.82274246	0.9354035	1.0	1927	tags=20%, list=14%, signal=23%	
PID_HIF2PATHWAY%MSIGDB_C2%PID_HIF2PATHWAY	PID_HIF2PATHWAY%MSIGDB_C2%PID_HIF2PATHWAY		22	-0.2804092	-0.7886313	0.795977	0.93560636	1.0	2501	tags=27%, list=19%, signal=33%	
RETT SYNDROME%WIKIPATHWAYS_20240210%WP4312%HOMO SAPIENS	RETT SYNDROME%WIKIPATHWAYS_20240210%WP4312%HOMO SAPIENS		31	-0.25933236	-0.7885118	0.8302469	0.93514866	1.0	2181	tags=29%, list=16%, signal=35%	
DNA-TEMPLATED TRANSCRIPTION TERMINATION%GOBP%GO:0006353	DNA-TEMPLATED TRANSCRIPTION TERMINATION%GOBP%GO:0006353		15	-0.3154761	-0.7884589	0.760989	0.93459743	1.0	936	tags=20%, list=7%, signal=21%	
NEGATIVE REGULATION OF INTERLEUKIN-2 PRODUCTION%GOBP%GO:0032703	NEGATIVE REGULATION OF INTERLEUKIN-2 PRODUCTION%GOBP%GO:0032703		20	-0.2959858	-0.7868866	0.7926136	0.93644935	1.0	2340	tags=35%, list=17%, signal=42%	
SIGNALING BY BMP%REACTOME%R-HSA-201451.6	SIGNALING BY BMP%REACTOME%R-HSA-201451.6		18	-0.29434758	-0.7854767	0.787013	0.9381556	1.0	2304	tags=33%, list=17%, signal=40%	
DOWNSTREAM SIGNAL TRANSDUCTION%REACTOME DATABASE ID RELEASE 65%186763	DOWNSTREAM SIGNAL TRANSDUCTION%REACTOME DATABASE ID RELEASE 65%186763		24	-0.2740399	-0.7846607	0.78612715	0.9388188	1.0	2164	tags=21%, list=16%, signal=25%	
POSITIVE REGULATION OF EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0030858	POSITIVE REGULATION OF EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0030858		22	-0.28567737	-0.7831084	0.7715877	0.9406823	1.0	2365	tags=27%, list=18%, signal=33%	
POSITIVE REGULATION OF TRANSCRIPTION INITIATION BY RNA POLYMERASE II%GOBP%GO:0060261	POSITIVE REGULATION OF TRANSCRIPTION INITIATION BY RNA POLYMERASE II%GOBP%GO:0060261		52	-0.2342213	-0.78087133	0.87234044	0.9435435	1.0	2275	tags=23%, list=17%, signal=28%	
REPRODUCTION%REACTOME DATABASE ID RELEASE 65%1474165	REPRODUCTION%REACTOME DATABASE ID RELEASE 65%1474165		58	-0.22961523	-0.7805774	0.9144737	0.9433976	1.0	1430	tags=12%, list=11%, signal=13%	
15Q13 3 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20240210%WP4942%HOMO SAPIENS	15Q13 3 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20240210%WP4942%HOMO SAPIENS		15	-0.310998	-0.78056276	0.76859504	0.94278675	1.0	1933	tags=20%, list=14%, signal=23%	
BIOCARTA_NKT_PATHWAY%MSIGDB_C2%BIOCARTA_NKT_PATHWAY	BIOCARTA_NKT_PATHWAY%MSIGDB_C2%BIOCARTA_NKT_PATHWAY		15	-0.31139082	-0.78018796	0.78553617	0.94274116	1.0	1492	tags=33%, list=11%, signal=37%	
RRNA MODIFICATION%GOBP%GO:0000154	RRNA MODIFICATION%GOBP%GO:0000154		28	-0.26576078	-0.7796813	0.84307694	0.94286555	1.0	1476	tags=14%, list=11%, signal=16%	
EARLY SARS-COV-2 INFECTION EVENTS%REACTOME DATABASE ID RELEASE 65%9772572	EARLY SARS-COV-2 INFECTION EVENTS%REACTOME DATABASE ID RELEASE 65%9772572		28	-0.2587979	-0.77543956	0.83898306	0.948587	1.0	2642	tags=29%, list=20%, signal=35%	
DEVELOPMENT OF PRIMARY FEMALE SEXUAL CHARACTERISTICS%GOBP%GO:0046545	DEVELOPMENT OF PRIMARY FEMALE SEXUAL CHARACTERISTICS%GOBP%GO:0046545		17	-0.29380167	-0.7743637	0.8031088	0.94954437	1.0	1228	tags=18%, list=9%, signal=19%	
COREGULATION OF ANDROGEN RECEPTOR ACTIVITY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%COREGULATION OF ANDROGEN RECEPTOR ACTIVITY	COREGULATION OF ANDROGEN RECEPTOR ACTIVITY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%COREGULATION OF ANDROGEN RECEPTOR ACTIVITY		55	-0.23077147	-0.7728862	0.88389516	0.9511734	1.0	2763	tags=29%, list=21%, signal=36%	
REGULATION OF ESTABLISHMENT OF CELL POLARITY%GOBP%GO:2000114	REGULATION OF ESTABLISHMENT OF CELL POLARITY%GOBP%GO:2000114		15	-0.30241665	-0.7719952	0.78723407	0.9518084	1.0	1173	tags=20%, list=9%, signal=22%	
CELLULAR RESPONSE TO ACETYLCHOLINE%GOBP%GO:1905145	CELLULAR RESPONSE TO ACETYLCHOLINE%GOBP%GO:1905145		16	-0.29780483	-0.7707661	0.7710145	0.95299023	1.0	2712	tags=31%, list=20%, signal=39%	
AXONEME ASSEMBLY%GOBP%GO:0035082	AXONEME ASSEMBLY%GOBP%GO:0035082		29	-0.2654225	-0.7680761	0.87647057	0.95623076	1.0	3154	tags=24%, list=23%, signal=31%	
PLASMA MEMBRANE ESTROGEN RECEPTOR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PLASMA MEMBRANE ESTROGEN RECEPTOR SIGNALING	PLASMA MEMBRANE ESTROGEN RECEPTOR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PLASMA MEMBRANE ESTROGEN RECEPTOR SIGNALING		38	-0.2459669	-0.76751804	0.8616352	0.95642966	1.0	2533	tags=29%, list=19%, signal=36%	
POSITIVE REGULATION OF CELL CYCLE PHASE TRANSITION%GOBP%GO:1901989	POSITIVE REGULATION OF CELL CYCLE PHASE TRANSITION%GOBP%GO:1901989		78	-0.21396473	-0.7669999	0.9670782	0.95651203	1.0	3255	tags=32%, list=24%, signal=42%	
TRANSCRIPTION ELONGATION BY RNA POLYMERASE II%GOBP%GO:0006368	TRANSCRIPTION ELONGATION BY RNA POLYMERASE II%GOBP%GO:0006368		29	-0.2599171	-0.76668197	0.8403614	0.9563291	1.0	2527	tags=31%, list=19%, signal=38%	
POSITIVE REGULATION OF MITOTIC CELL CYCLE PHASE TRANSITION%GOBP%GO:1901992	POSITIVE REGULATION OF MITOTIC CELL CYCLE PHASE TRANSITION%GOBP%GO:1901992		65	-0.22036177	-0.76664567	0.938983	0.955748	1.0	2079	tags=18%, list=15%, signal=22%	
NEGATIVE REGULATION OF CD4-POSITIVE, ALPHA-BETA T CELL DIFFERENTIATION%GOBP%GO:0043371	NEGATIVE REGULATION OF CD4-POSITIVE, ALPHA-BETA T CELL DIFFERENTIATION%GOBP%GO:0043371		15	-0.31259298	-0.76658976	0.78608245	0.95519537	1.0	2770	tags=53%, list=21%, signal=67%	
RESPONSE TO ACETYLCHOLINE%GOBP%GO:1905144	RESPONSE TO ACETYLCHOLINE%GOBP%GO:1905144		16	-0.29780483	-0.76651746	0.8004987	0.954661	1.0	2712	tags=31%, list=20%, signal=39%	
RIBONUCLEOSIDE MONOPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009161	RIBONUCLEOSIDE MONOPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009161		24	-0.2756286	-0.7662225	0.82758623	0.9544547	1.0	1906	tags=29%, list=14%, signal=34%	
MITOTIC CELL CYCLE CHECKPOINT SIGNALING%GOBP%GO:0007093	MITOTIC CELL CYCLE CHECKPOINT SIGNALING%GOBP%GO:0007093		104	-0.20615295	-0.7653715	0.96929824	0.9549605	1.0	962	tags=9%, list=7%, signal=9%	
CANNABINOID RECEPTOR SIGNALING%WIKIPATHWAYS_20240210%WP3869%HOMO SAPIENS	CANNABINOID RECEPTOR SIGNALING%WIKIPATHWAYS_20240210%WP3869%HOMO SAPIENS		16	-0.30546868	-0.7650986	0.78711486	0.9547305	1.0	25	tags=6%, list=0%, signal=6%	
RESPONSE TO INTERFERON-ALPHA%GOBP%GO:0035455	RESPONSE TO INTERFERON-ALPHA%GOBP%GO:0035455		17	-0.30744457	-0.7645235	0.7700831	0.9549057	1.0	2604	tags=29%, list=19%, signal=36%	
CELLULAR RESPONSE TO LIGHT STIMULUS%GOBP%GO:0071482	CELLULAR RESPONSE TO LIGHT STIMULUS%GOBP%GO:0071482		72	-0.2188165	-0.76287276	0.9446367	0.9565727	1.0	1885	tags=18%, list=14%, signal=21%	
REGULATION OF FIBROBLAST PROLIFERATION%GOBP%GO:0048145	REGULATION OF FIBROBLAST PROLIFERATION%GOBP%GO:0048145		39	-0.24109283	-0.7628181	0.87741935	0.9560129	1.0	2012	tags=21%, list=15%, signal=24%	
NEUROPEPTIDE SIGNALING PATHWAY%GOBP%GO:0007218	NEUROPEPTIDE SIGNALING PATHWAY%GOBP%GO:0007218		18	-0.28526595	-0.76152164	0.82132566	0.95717704	1.0	2021	tags=28%, list=15%, signal=33%	
FEMALE SEX DIFFERENTIATION%GOBP%GO:0046660	FEMALE SEX DIFFERENTIATION%GOBP%GO:0046660		17	-0.29380167	-0.76146847	0.8233831	0.95661354	1.0	1228	tags=18%, list=9%, signal=19%	
DEADENYLATION OF MRNA%REACTOME%R-HSA-429947.4	DEADENYLATION OF MRNA%REACTOME%R-HSA-429947.4		22	-0.27228966	-0.7598312	0.83152175	0.9581502	1.0	3083	tags=36%, list=23%, signal=47%	
POSITIVE REGULATION OF CHROMOSOME ORGANIZATION%GOBP%GO:2001252	POSITIVE REGULATION OF CHROMOSOME ORGANIZATION%GOBP%GO:2001252		98	-0.20344032	-0.75976366	0.9717314	0.95762485	1.0	3005	tags=29%, list=22%, signal=37%	
PID_EPO_PATHWAY%MSIGDB_C2%PID_EPO_PATHWAY	PID_EPO_PATHWAY%MSIGDB_C2%PID_EPO_PATHWAY		27	-0.25869623	-0.7597324	0.8575668	0.957027	1.0	627	tags=11%, list=5%, signal=12%	
CELL CYCLE CHECKPOINT SIGNALING%GOBP%GO:0000075	CELL CYCLE CHECKPOINT SIGNALING%GOBP%GO:0000075		131	-0.19739135	-0.75790906	1.0	0.9588871	1.0	1767	tags=13%, list=13%, signal=15%	
MITOPHAGY%REACTOME DATABASE ID RELEASE 65%5205647	MITOPHAGY%REACTOME DATABASE ID RELEASE 65%5205647		25	-0.2706212	-0.7576731	0.8666667	0.95857507	1.0	2388	tags=24%, list=18%, signal=29%	
DNA DAMAGE CHECKPOINT SIGNALING%GOBP%GO:0000077	DNA DAMAGE CHECKPOINT SIGNALING%GOBP%GO:0000077		87	-0.20822257	-0.757423	0.9613734	0.958272	1.0	1767	tags=14%, list=13%, signal=16%	
RRNA METHYLATION%GOBP%GO:0031167	RRNA METHYLATION%GOBP%GO:0031167		19	-0.28539312	-0.75674355	0.8364611	0.95853496	1.0	1476	tags=16%, list=11%, signal=18%	
DISEASES ASSOCIATED WITH GLYCOSYLATION PRECURSOR BIOSYNTHESIS%REACTOME DATABASE ID RELEASE 65%5609975	DISEASES ASSOCIATED WITH GLYCOSYLATION PRECURSOR BIOSYNTHESIS%REACTOME DATABASE ID RELEASE 65%5609975		15	-0.29462063	-0.7564503	0.7949438	0.95827675	1.0	1434	tags=20%, list=11%, signal=22%	
ESTABLISHMENT OF PROTEIN LOCALIZATION TO MITOCHONDRIAL MEMBRANE%GOBP%GO:0090151	ESTABLISHMENT OF PROTEIN LOCALIZATION TO MITOCHONDRIAL MEMBRANE%GOBP%GO:0090151		28	-0.2554097	-0.7554777	0.8678679	0.958907	1.0	1210	tags=11%, list=9%, signal=12%	
MAINTENANCE OF PROTEIN LOCATION IN NUCLEUS%GOBP%GO:0051457	MAINTENANCE OF PROTEIN LOCATION IN NUCLEUS%GOBP%GO:0051457		19	-0.28582108	-0.7540823	0.8259587	0.96012014	1.0	2257	tags=32%, list=17%, signal=38%	
E3 UBIQUITIN LIGASES UBIQUITINATE TARGET PROTEINS%REACTOME DATABASE ID RELEASE 65%8866654	E3 UBIQUITIN LIGASES UBIQUITINATE TARGET PROTEINS%REACTOME DATABASE ID RELEASE 65%8866654		42	-0.23488954	-0.75381607	0.9096573	0.95984685	1.0	2129	tags=19%, list=16%, signal=23%	
PHOSPHATIDYLINOSITOL-MEDIATED SIGNALING%GOBP%GO:0048015	PHOSPHATIDYLINOSITOL-MEDIATED SIGNALING%GOBP%GO:0048015		20	-0.27809855	-0.753719	0.8230563	0.95934266	1.0	3726	tags=55%, list=28%, signal=76%	
NEPHRON EPITHELIUM DEVELOPMENT%GOBP%GO:0072009	NEPHRON EPITHELIUM DEVELOPMENT%GOBP%GO:0072009		23	-0.271852	-0.7529053	0.8276836	0.9597885	1.0	1029	tags=13%, list=8%, signal=14%	
REGULATION OF TELOMERE MAINTENANCE IN RESPONSE TO DNA DAMAGE%GOBP%GO:1904505	REGULATION OF TELOMERE MAINTENANCE IN RESPONSE TO DNA DAMAGE%GOBP%GO:1904505		18	-0.28347644	-0.7524517	0.84303796	0.95973176	1.0	2633	tags=28%, list=20%, signal=34%	
BASE-EXCISION REPAIR, AP SITE FORMATION%REACTOME%R-HSA-73929.5	BASE-EXCISION REPAIR, AP SITE FORMATION%REACTOME%R-HSA-73929.5		15	-0.30088106	-0.7522109	0.8319328	0.9594426	1.0	944	tags=13%, list=7%, signal=14%	
BIOCARTA_HER2_PATHWAY%MSIGDB_C2%BIOCARTA_HER2_PATHWAY	BIOCARTA_HER2_PATHWAY%MSIGDB_C2%BIOCARTA_HER2_PATHWAY		17	-0.28569773	-0.75122297	0.839779	0.96005476	1.0	73	tags=6%, list=1%, signal=6%	
SOMATIC DIVERSIFICATION OF IMMUNE RECEPTORS%GOBP%GO:0002200	SOMATIC DIVERSIFICATION OF IMMUNE RECEPTORS%GOBP%GO:0002200		30	-0.25042722	-0.7509572	0.87116563	0.9597611	1.0	2032	tags=20%, list=15%, signal=24%	
B CELL PROLIFERATION%GOBP%GO:0042100	B CELL PROLIFERATION%GOBP%GO:0042100		15	-0.29151586	-0.7503518	0.81333333	0.9599036	1.0	2077	tags=27%, list=15%, signal=31%	
SYNAPTIC VESICLE CYTOSKELETAL TRANSPORT%GOBP%GO:0099514	SYNAPTIC VESICLE CYTOSKELETAL TRANSPORT%GOBP%GO:0099514		15	-0.2908346	-0.75000495	0.8467742	0.95971054	1.0	1290	tags=20%, list=10%, signal=22%	
10Q11 21Q11 23 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20240210%WP5352%HOMO SAPIENS	10Q11 21Q11 23 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20240210%WP5352%HOMO SAPIENS		34	-0.24781106	-0.7497779	0.90229887	0.9593855	1.0	625	tags=6%, list=5%, signal=6%	
EMBRYONIC SKELETAL SYSTEM DEVELOPMENT%GOBP%GO:0048706	EMBRYONIC SKELETAL SYSTEM DEVELOPMENT%GOBP%GO:0048706		20	-0.28225657	-0.7494282	0.79452056	0.959207	1.0	2137	tags=25%, list=16%, signal=30%	
REGULATION OF RIG-I SIGNALING PATHWAY%GOBP%GO:0039535	REGULATION OF RIG-I SIGNALING PATHWAY%GOBP%GO:0039535		15	-0.2975417	-0.74857223	0.82631576	0.95962304	1.0	2518	tags=33%, list=19%, signal=41%	
REGULATORY NCRNA-MEDIATED POST-TRANSCRIPTIONAL GENE SILENCING%GOBP%GO:0035194	REGULATORY NCRNA-MEDIATED POST-TRANSCRIPTIONAL GENE SILENCING%GOBP%GO:0035194		33	-0.24698462	-0.7485666	0.89972144	0.95901	1.0	1129	tags=15%, list=8%, signal=16%	
